link,Price
https://www.carlist.my/used-cars/limited-time-offer-2019-mini-3-door-2-0-cooper-s-hatchback/6523152,"RM 209,888"
https://www.carlist.my/used-cars/nissan-teana-2-0-a-xe-luxury-sedan-leather-seat-reverse-camera/6656444,"RM 37,800"
https://www.carlist.my/used-cars/limited-unit-available-2019-mini-countryman-2-0-cooper-s-suv/6566108,"RM 194,588"
https://www.carlist.my/used-cars/2016-honda-hr-v-1-8-i-vtec-v-suv-sill-under-warranty/6649054,"RM 79,900"
https://www.carlist.my/used-cars/true-2014-mazda-cx-5-2-0-skyactiv-g-high-spec-suv-gls-cx5/6616795,"RM 69,800"
https://www.carlist.my/used-cars/2012-audi-a4-1-8-tfsi-fully-imported-authentic-mileage-1-private-owner/6461573,"RM 70,000"
https://www.carlist.my/used-cars/reg-2016-nissan-sylphy-1-8-a-xtronic-premium-full-spec-1-owner-tip-top-condition-car-king-like-new/5237005,"RM 46,800"
https://www.carlist.my/used-cars/2014-proton-saga-1-3-flx-se-a-leather-seat-full-bodykit-max-loan/6441824,"RM 16,800"
https://www.carlist.my/used-cars/2012-proton-saga-1-6-flx-se-a-leather-seat-max-loan-no-problem/6563599,"RM 17,600"
https://www.carlist.my/used-cars/2012-proton-persona-1-6-elegance-a-b-list-loan-confirm-lulus/6543203,"RM 15,800"
https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-se-auto/6656416,"RM 25,800"
https://www.carlist.my/used-cars/2018-proton-saga-1-3-premium-sedan/6655326,"RM 27,500"
https://www.carlist.my/used-cars/2016-mazda-2-1-5-skyactiv-g-promo-siap-otr-full-service-recorded-low-mileage/6435577,"RM 58,988"
https://www.carlist.my/used-cars/2018-perodua-myvi-1-3-x-promo-siap-otr-super-low-mileage/6546917,"RM 40,988"
https://www.carlist.my/used-cars/2014-honda-jazz-1-5-e-i-vtec-promo-siap-otr-low-mileage-one-owner/6047769,"RM 45,988"
https://www.carlist.my/used-cars/2009-toyota-wish-2-0-1-8-z-promo-siap-otr-4-disc-brake-push-start-low-mileage/6227644,"RM 55,988"
https://www.carlist.my/used-cars/2012-nissan-grand-livina-1-6-impul-facelift-promo-siap-otr-full-service-recored/6315228,"RM 29,988"
https://www.carlist.my/used-cars/2009-hyundai-i10-1-1-hi-spec-hatchback-a-tip-top/6656337,"RM 8,999"
https://www.carlist.my/used-cars/2009-honda-civic-1-8-s-i-vtec-a-used-car/6575730,"RM 39,900"
https://www.carlist.my/used-cars/2015-nissan-grand-livina-1-8-comfort-a-used-car/6575738,"RM 56,800"
https://www.carlist.my/used-cars/2014-toyota-vios-1-5-e-a-used-car/6575723,"RM 49,900"
https://www.carlist.my/used-cars/2016-honda-city-1-5-s-i-vtec-a-used-car/6575721,"RM 61,800"
https://www.carlist.my/used-cars/2014-toyota-vios-1-5-at-certified-used-car-easy-loan-approval-low-downpayment-genuine-low-mileage/6170009,"RM 48,800"
https://www.carlist.my/used-cars/2010-mercedes-benz-e250-1-8-ckd-a-best-deal/6273317,"RM 82,800"
https://www.carlist.my/used-cars/2008-toyota-vellfire-3-5-vl-a-best-deal/6606973,"RM 85,800"
https://www.carlist.my/used-cars/2017-mercedes-benz-e350-e-2-0-exclusive-a-like-new/6097264,"RM 228,800"
https://www.carlist.my/used-cars/2014-honda-cr-v-2-4-i-vtec-a-like-new/6440076,"RM 73,800"
https://www.carlist.my/used-cars/2010-honda-accord-2-0-i-vtec-vti-l-a-best-deal/6630265,"RM 38,800"
https://www.carlist.my/used-cars/2011-bmw-523i-2-5-ckd-a-best-deal/6559870,"RM 75,800"
https://www.carlist.my/used-cars/2014-mini-3-door-1-5-cooper-chili-twin-turbo-a-like-new/6571995,"RM 91,800"
https://www.carlist.my/used-cars/2008-naza-citra-2-0-gs-mpv/6653982,"RM 7,000"
https://www.carlist.my/used-cars/2015-nissan-x-trail-2-5-base-spec-suv/6636730,"RM 78,800"
https://www.carlist.my/used-cars/2015-nissan-grand-livina-1-6-comfort-mpv/6618331,"RM 48,800"
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-sedan/6571400,"RM 51,800"
https://www.carlist.my/used-cars/mercedes-benz-c230-2-5-amg-1year-warranty-2010-c230-is-2-5cc-more-save-petrol-with-powerful-7-speed-new-technology-transmission-engine-model/6356443,"RM 58,500"
https://www.carlist.my/used-cars/2007-proton-perdana-2-0-v6-enhanced-version-3-sedan-m-tip-top/6656312,"RM 7,999"
https://www.carlist.my/used-cars/tip-top-condition-2008-nissan-sylphy-2-0-luxury-sedan-look-like-new/6332755,"RM 18,800"
https://www.carlist.my/used-cars/tip-top-condition-2010-chevrolet-captiva-2-4-suv-look-like-new/6304774,"RM 24,800"
https://www.carlist.my/used-cars/tip-top-condition-2009-chevrolet-captiva-2-4-suv-look-like-new/6304753,"RM 20,800"
https://www.carlist.my/used-cars/tip-top-condition-2006-honda-city-1-5-i-dsi-sedan-look-like-new/6260045,"RM 13,300"
https://www.carlist.my/used-cars/tip-top-condition-2014-perodua-myvi-1-3-ez-hatchback-look-like-new/6335045,"RM 26,800"
https://www.carlist.my/used-cars/tip-top-condition-2010-perodua-alza-1-5-ez-mpv-look-like-new/6404567,"RM 24,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-nissan-nv200-1-6-panel-van-look-like-new/6619569,"RM 37,800"
https://www.carlist.my/used-cars/look-like-new-2018-toyota-fortuner-2-4-vrz-suv-under-toyota-warranty/6616536,"RM 154,800"
https://www.carlist.my/used-cars/tip-top-condition-2010-mitsubishi-grandis-2-4-mpv-look-like-new/6404539,"RM 38,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-peugeot-3008-1-6-suv-look-like-new/6494731,"RM 22,800"
https://www.carlist.my/used-cars/tip-top-condition-2006-toyota-fortuner-2-7-v-suv-look-like-new/6455689,"RM 34,800"
https://www.carlist.my/used-cars/tip-top-condition-2011-nissan-sentra-1-6-sport-comfort-sedan-look-like-new/6334562,"RM 18,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-ford-fiesta-1-6-lx-sedan-look-like-new/6304802,"RM 22,800"
https://www.carlist.my/used-cars/tip-top-condition-2006-2012-toyota-wish-1-8-mpv-look-like-new/6550367,"RM 35,800"
https://www.carlist.my/used-cars/look-like-new-2012-mazda-8-2-3-mpv-low-mileage-80-km-only-tiptop-condition/6616021,"RM 65,800"
https://www.carlist.my/used-cars/tip-top-condition-2014-toyota-vios-1-5-j-sedan-look-like-new/6655994,"RM 42,800"
https://www.carlist.my/used-cars/tip-top-condition-2009-hyundai-grand-starex-2-5-royale-mpv-look-like-new/6260323,"RM 37,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-proton-preve-1-6-cfe-premium-sedan-look-like-new/5969680,"RM 19,800"
https://www.carlist.my/used-cars/tip-top-condition-warranty-1-year-2014-toyota-hilux-2-5-g-vnt-auto-4x4-pickup-truck/6332796,"RM 65,800"
https://www.carlist.my/used-cars/tip-top-condition-2006-toyota-alphard-3-0-g-mpv-mzg-look-like-new/6260841,"RM 52,800"
https://www.carlist.my/used-cars/tip-top-condition-2014-kia-sportage-2-0-suv-look-like-new/6260371,"RM 45,800"
https://www.carlist.my/used-cars/tip-top-condition-2015-toyota-vios-1-5-g-sedan-look-like-new/6199375,"RM 52,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-volkswagen-polo-1-6-sedan-look-like-new/5969615,"RM 23,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-suzuki-swift-1-4-glx-s-hatchback-look-like-new/6478391,"RM 31,800"
https://www.carlist.my/used-cars/tip-top-condition-2011-lexus-ct200h-1-8-luxury-hatchback-look-like-new/6483048,"RM 51,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-volkswagen-passat-1-8-tsi-sedan-look-like-new/6378367,"RM 35,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-mazda-6-2-5-skyactiv-g-sedan-look-like-new/6351381,"RM 66,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-mazda-2-1-5-v-hatchback-look-like-new/6260401,"RM 21,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-ford-ranger-2-2-xlt-pickup-truck-look-like-new/6351403,"RM 53,800"
https://www.carlist.my/used-cars/tip-top-condition-2016-honda-jazz-1-5-e-i-vtec-hatchback-look-like-new/6646598,"RM 49,800"
https://www.carlist.my/used-cars/tip-top-condition-2015-kia-cerato-1-6-kx-sedan-look-like-new/6646563,"RM 41,800"
https://www.carlist.my/used-cars/tip-top-condition-2014-nissan-nv200-1-6-panel-van-look-like-new/6646623,"RM 39,800"
https://www.carlist.my/used-cars/tip-top-condition-2010-suzuki-swift-1-5-premier-hatchback-look-like-new/6620263,"RM 22,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-mazda-cx-5-2-0-skyactiv-g-suv-2wd-look-like-new/6620396,"RM 63,800"
https://www.carlist.my/used-cars/tip-top-condition-2015-nissan-grand-livina-1-6-comfort-mpv/6455766,"RM 41,800"
https://www.carlist.my/used-cars/tip-top-condition-2009-honda-accord-2-0-i-vtec-vti-sedan-look-like-new/6351648,"RM 34,800"
https://www.carlist.my/used-cars/tip-top-condition-2014-mitsubishi-lancer-2-0-gte-sedan-sun-roof/6616312,"RM 64,800"
https://www.carlist.my/used-cars/tip-top-condition-2010-toyota-vios-1-5-e-sedan-look-like-new/6404578,"RM 30,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-nissan-almera-1-5-e-sedan-look-like-new/6305007,"RM 25,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-nissan-navara-2-5-le-pickup-truck-look-like-new/6314216,"RM 44,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-volkswagen-polo-1-6-sedan-look-like-new/6404349,"RM 24,800"
https://www.carlist.my/used-cars/tip-top-condition-2015-lexus-nx200t-2-0-luxury-suv-look-like-new/6646643,"RM 178,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-honda-cr-v-2-0-i-vtec-suv-like-new/6646579,"RM 63,800"
https://www.carlist.my/used-cars/tip-top-condition-2013-subaru-xv-2-0-crosstrek-suv-look-like-new/6550362,"RM 44,800"
https://www.carlist.my/used-cars/tip-top-condition-2014-mazda-bt-50-2-2-auto-4x4-look-like-new/6362769,"RM 43,800"
https://www.carlist.my/used-cars/tip-top-condition-2014-nissan-livina-x-gear-1-6-wagon-look-like-new/6362791,"RM 32,800"
https://www.carlist.my/used-cars/2009-hyundai-grand-starex-2-5-auto-royale-mpv-tip-top-condition/6362807,"RM 43,800"
https://www.carlist.my/used-cars/tip-top-condition-2015-nissan-almera-1-5-e-sedan-look-like-new/6334539,"RM 33,800"
https://www.carlist.my/used-cars/tip-top-condition-2008-honda-accord-2-4-i-vtec-vti-l-sedan-look-like-new/6615801,"RM 38,800"
https://www.carlist.my/used-cars/tip-top-condition-2015-proton-persona-1-6-executive-sedan/6334493,"RM 14,800"
https://www.carlist.my/used-cars/tip-top-condition-2006-mazda-5-2-0-mpv-look-like-new/6615908,"RM 24,800"
https://www.carlist.my/used-cars/tip-top-condition-2012-honda-cr-z-1-5-hybrid-i-vtec-hatchback-look-like-new/6332720,"RM 45,800"
https://www.carlist.my/used-cars/2010-honda-city-1-5-e-i-vtec-sedan-paddleshift-service-record-honda/6576003,"RM 28,800"
https://www.carlist.my/used-cars/2011-mercedes-benz-e200-cgi-1-8-elegance-sedan-local-full-service-record/6554946,"RM 78,800"
https://www.carlist.my/used-cars/2007-suzuki-swift-1-5-premier-hatchback/6643493,"RM 17,899"
https://www.carlist.my/used-cars/amg-mercedes-benz-e200-2-0-turbo-facelift-warranty/6594024,"RM 147,800"
https://www.carlist.my/used-cars/2009-mazda-3-2-0-sedan-a-blacklist-can-loian-student-from-china-can-loan-1-owner-original-paint-new-tyre-interior-like-new/6641099,"RM 18,500"
https://www.carlist.my/used-cars/2009-bmw-320i-2-0-sports-ckd-sedan/6364178,"RM 39,800"
https://www.carlist.my/used-cars/2009-bmw-x5-3-0-si-m-sport-japan-spec-reg-2013-suv/6428028,"RM 61,800"
https://www.carlist.my/used-cars/2004-toyota-alphard-3-0-ms-reg-2007-mpv/6619091,"RM 37,800"
https://www.carlist.my/used-cars/2012-toyota-estima-2-4-aeras-reg-2014-mpv/6602592,"RM 113,800"
https://www.carlist.my/used-cars/2014-honda-civic-1-8-s-i-vtec-sedan/6459092,"RM 55,800"
https://www.carlist.my/used-cars/2006-mercedes-benz-s350-3-5-japan-spec-reg-2009-sedan/6602623,"RM 45,800"
https://www.carlist.my/used-cars/2007-mercedes-benz-s300l-3-0-ckd-reg-2008-sedan/6619193,"RM 62,800"
https://www.carlist.my/used-cars/2008-hyundai-matrix-1-8-gl-mpv/6651765,"RM 10,000"
https://www.carlist.my/used-cars/kereta-utk-dilepaskan-2013-nissan-grand-livina-1-6-comfort-mpv/6654300,"RM 37,500"
https://www.carlist.my/used-cars/1997-proton-wira-1-5-gl-sedan/6653923,"RM 5,000"
https://www.carlist.my/used-cars/2016-mercedes-benz-glc250-4matic-full-spec-local-warranty-till-year-2020-september/6656252,"RM 209,800"
https://www.carlist.my/used-cars/2013-toyota-hiace-2-7-facelift-m-high-roof-window-van-full-service-record-1-owner/6566568,"RM 69,800"
https://www.carlist.my/used-cars/volkswagen-passat-cc-a-2-0-free-1-years-warranty-leather-seat-sunroof/6136534,"RM 39,800"
https://www.carlist.my/used-cars/2011-nissan-livina-x-gear-1-6-wagon/6654806,"RM 20,000"
https://www.carlist.my/used-cars/2010-ford-fiesta-1-6-lx-sedan-2011-registered-car-registration-card-attached-under-warranty-on-time-service/6143404,"RM 17,888"
https://www.carlist.my/used-cars/2012-ford-fiesta-1-6-sport-hatchback-car-registration-card-attached-under-warranty-1-carefull-owner/6291121,"RM 24,888"
https://www.carlist.my/used-cars/2017-toyota-sienta-1-5-v-mpv-a-full-service-record-under-warranty-1-lady-owner/6219600,"RM 63,800"
https://www.carlist.my/used-cars/kia-sorento-2-4-a-full-service-record-new-model-7-full-leather-seat/6135137,"RM 51,800"
https://www.carlist.my/used-cars/toyota-prius-c-1-5-hybrid-hacthback-full-trd-bodykit-full-service-record/6532912,"RM 25,800"
https://www.carlist.my/used-cars/true-year-made-2007-mercedes-benz-s300l-3-0-v6-petrol-local-ckd-sunroof-power-boot-vacuum-door-full-spec/6615097,"RM 62,800"
https://www.carlist.my/used-cars/true-year-made-2010-toyota-vellfire-2-4-z-platinum-2-power-door-power-boot-2014/6612066,"RM 102,800"
https://www.carlist.my/used-cars/true-year-made-2015-mercedes-benz-s400l-ckd-mil-49k-km-full-service-history-under-warranty-to-2021/6587383,"RM 248,800"
https://www.carlist.my/used-cars/true-year-made-2017-mercedes-benz-glc250-2-0-4matic-amg-line-ckd-mil-45k-km-only-4-yrs-mercedes-malaysia-warranty-until-may-2021/6609251,"RM 228,800"
https://www.carlist.my/used-cars/true-year-made-2013-audi-q7-3-0-s-line-tdi-diesel-turbo-239-bhp-new-facelift-free-2-years-warranty-2014/6578727,"RM 118,800"
https://www.carlist.my/used-cars/true-year-made-2004-toyota-wish-1-8-type-s-2006-full-skirting-4-disc-brake/6638316,"RM 32,800"
https://www.carlist.my/used-cars/true-year-made-2014-ford-ranger-2-2-xlt-a-pickup-no-off-road-original-condition/6558079,"RM 57,800"
https://www.carlist.my/used-cars/2016-bmw-x1-2-0-sdrive20i-sport/6655707,"RM 142,800"
https://www.carlist.my/used-cars/2010-mercedes-benz-c250-cgi-1-8-a-perfect-condition-free-accident/6605340,"RM 62,800"
https://www.carlist.my/used-cars/2010-mercedes-benz-e300-3-0-avantgarde-sedan-a-perfect-panoramic-sunroof-memory-seat-power-boot/6172489,"RM 73,800"
https://www.carlist.my/used-cars/2012-mercedes-benz-c200-cgi-1-8-elegance-a-perfect-condition-with-memory-seat-fully-leather-poweful-cgi-turbo/6497163,"RM 75,800"
https://www.carlist.my/used-cars/2009-toyota-vios-1-5-j-a-fast-deal-must-view/6494795,"RM 28,000"
https://www.carlist.my/used-cars/2013-mercedes-benz-c200-cgi-1-8-elegance-a-fast-deal-must-view/6494789,"RM 92,000"
https://www.carlist.my/used-cars/2015-honda-city-1-5-v-i-vtec-sedan/6652024,"RM 56,800"
https://www.carlist.my/used-cars/1996-mercedes-benz-c200-2-0-sedan-a/6645213,"RM 7,900"
https://www.carlist.my/used-cars/2007-perodua-viva-989-ezi-hatchback-a/6645219,"RM 10,900"
https://www.carlist.my/used-cars/2001-toyota-camry-2-2-sedan-a/6645222,"RM 11,900"
https://www.carlist.my/used-cars/2002-proton-waja-1-6-sedan-m/6645217,"RM 4,900"
https://www.carlist.my/used-cars/2001-bmw-330i-3-0-sedan-a/6645215,"RM 17,800"
https://www.carlist.my/used-cars/2005-naza-citra-2-0-gs-mpv-a/6645230,"RM 8,800"
https://www.carlist.my/used-cars/2004-toyota-unser-1-8-lgx-mpv-a/6645218,"RM 13,800"
https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback-a/6645225,"RM 18,800"
https://www.carlist.my/used-cars/toyota-vios-1-5-a-trd-b-kits-warranty-ful-oan/6635849,"RM 23,800"
https://www.carlist.my/used-cars/2012-mercedes-benz-s300l-3-0-sedan/6656082,"RM 130,000"
https://www.carlist.my/used-cars/2015-nissan-almera-1-5-vl-sedan-facelift-model-impul-spec/6533700,"RM 32,888"
https://www.carlist.my/used-cars/year-made-2009-perodua-myvi-1-3-ez-a-passo-bodykit/6536163,"RM 15,800"
https://www.carlist.my/used-cars/2017-mazda-cx-5-2-0-skyactiv-g-gls-suv/6647276,"RM 88,888"
https://www.carlist.my/used-cars/2012-toyota-vios-1-5-j-sedan/6534584,"RM 34,800"
https://www.carlist.my/used-cars/nissan-almera-1-5-v-a-dp1k-warranty-1owner/6655550,"RM 28,800"
https://www.carlist.my/used-cars/2011-toyota-corolla-altis-2-0-v-sedan/6638606,"RM 43,800"
https://www.carlist.my/used-cars/volkswagen-jetta-1-4-tsi-turbo-full-service-record-76k-km-ckd-model/6604551,"RM 45,800"
https://www.carlist.my/used-cars/2012-toyota-hilux-2-5-g-vnt-facelift-a/6559371,"RM 59,800"
https://www.carlist.my/used-cars/2012-subaru-forester-2-0-a-awd-4speed-hp150-cbu-model/6421586,"RM 43,500"
https://www.carlist.my/used-cars/2008-bmw-525i-2-5-a-e60-lci-ori-m-sport-hp218/6421414,"RM 39,500"
https://www.carlist.my/used-cars/2008-nissan-grand-livina-1-6-comfort-mpv-leather-seat-untung-1k-saja/6652774,"RM 23,900"
https://www.carlist.my/used-cars/2009-mitsubishi-triton-2-5-a-4x4-tip-top-condition-untong-1k/6647045,"RM 33,900"
https://www.carlist.my/used-cars/hyundai-elantra-1-6-gls-fullyservice-push-start/6627745,"RM 37,800"
https://www.carlist.my/used-cars/2010-volkswagen-touareg-3-6-v6-a-new-facelift-gp-r-line-powerboot/6421453,"RM 47,500"
https://www.carlist.my/used-cars/2014-toyota-vios-1-5-e-low-mileage-black-interior-tip-top/6492835,"RM 45,800"
https://www.carlist.my/used-cars/2016-toyota-vios-1-5-j-dual-vvt-i-7-speed-gear-face-lift-model/6635356,"RM 52,900"
https://www.carlist.my/used-cars/2015-honda-civic-2-0-navi-i-vtec-se-push-start-navigation/6599251,"RM 62,800"
https://www.carlist.my/used-cars/2013-toyota-corolla-altis-1-8-g-spec-dual-vvt-i-newfacelift-black-interior-tiptop/6492926,"RM 45,900"
https://www.carlist.my/used-cars/2013-honda-accord-2-0-a-i-vtec-new-facelift-5-spd-hp156/6461837,"RM 45,800"
https://www.carlist.my/used-cars/2014-honda-accord-2-0-i-vtec-vti-l-sedan/6458090,"RM 75,800"
https://www.carlist.my/used-cars/2014-nissan-almera-a-1-5-e/6612939,"RM 32,800"
https://www.carlist.my/used-cars/blacklist-ccris-ctos-ptptn-boleh-apply-loan-2013-toyota-camry-a-2-0-g/6456038,"RM 78,800"
https://www.carlist.my/used-cars/blacklist-can-apply-2014-toyota-camry-2-0-g-sedan/6575172,"RM 85,800"
https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-facelift-a/6420527,"RM 19,800"
https://www.carlist.my/used-cars/2016-hyundai-tucson-2-0-a-executive-lounge-hp155/6479956,"RM 78,800"
https://www.carlist.my/used-cars/2016-bmw-120i-1-6-m-sport-under-warranty-full-service-record-kosong-muka/6313520,"RM 99,800"
https://www.carlist.my/used-cars/perodua-kelisa-1-0-a-cash-buyer-housewife-owner/6538070,"RM 9,800"
https://www.carlist.my/used-cars/2004-porsche-cayenne-s-4-5-v8-a-facelift-hp340-magnum-bodykit/6462877,"RM 38,800"
https://www.carlist.my/used-cars/2012-audi-a5-2-0-a-tfsi-quattro-s-line-b-o-7speed-hp228/6462038,"RM 110,800"
https://www.carlist.my/used-cars/2009-2015-honda-stream-x-1-8-rsz-mpv-facelift/6630488,"RM 47,800"
https://www.carlist.my/used-cars/2012-mazda-3-1-6-a-sport-hatchback-new-facelift-model/6462860,"RM 31,800"
https://www.carlist.my/used-cars/2013-mercedes-benz-b180-1-6-a-blueefcy-7-speed-hp156/6462026,"RM 55,800"
https://www.carlist.my/used-cars/2013-kia-cerato-1-6-a-k3-push-start-reverse-cam-full-spec/6474666,"RM 37,800"
https://www.carlist.my/used-cars/ford-focus-2-0-ti-vct-sport-plus-a-auto-parking/6656067,"RM 36,800"
https://www.carlist.my/used-cars/bmw-m4-3-0-coupe-a-tiptop-condition-430hp/6655843,"RM 277,800"
https://www.carlist.my/used-cars/toyota-vellfire-2-4-new-facelift-2-p-door-p-start/6655630,"RM 105,800"
https://www.carlist.my/used-cars/toyota-vellfire-3-5-vl-sunroof-pilot-seat-360-cam/6655596,"RM 158,800"
https://www.carlist.my/used-cars/volkswagen-golf-1-4-tsi-a-light-sound-package-hatchback/6655690,"RM 36,800"
https://www.carlist.my/used-cars/volkswagen-passat-1-8-a-tsi-hp160-turbo-7sp/6655661,"RM 39,800"
